Date,Open,High,Low,Close,Volume
20-03-2019,180.34559575952915,181.0707072882451,176.51955430266744,179.9719381788779,2481636
21-03-2019,178.99188198885446,179.81437719404127,178.0445621526707,177.94546687902434,2216494
22-03-2019,180.46814470294652,180.9097461544897,177.9813452713925,179.04779091812654,576941
25-03-2019,181.83581440929026,182.9767624128635,179.0967255694547,180.31976845657707,805920
26-03-2019,181.336306,183.05193429476782,178.2217035,179.37266059610428,536354
27-03-2019,180.40746058217627,182.4458075539265,178.55495001028817,180.64035884159262,1462032
28-03-2019,177.64152485915793,180.3223638886143,176.53279123462914,178.97490197545844,1085709
29-03-2019,176.88052598612802,176.03426656742124,174.01265745996744,176.89488615793303,2127675
01-04-2019,177.25508152577453,178.6721250465874,175.9710493932414,177.51678140378633,2334718
02-04-2019,180.15948866390127,181.54758048736795,178.83088776151266,178.89652407836252,1433326
03-04-2019,178.86166278336322,180.24818055717662,177.99260062122175,178.51715090146575,2244589
04-04-2019,182.08421802918485,182.85679868276563,180.5359313,182.64581857551332,2235469
05-04-2019,182.64536065944714,184.83126226880364,181.21188354875517,182.6668071400783,1496365
08-04-2019,180.1948133956291,181.9830724661105,178.99840804310165,181.49515326482918,1286078
09-04-2019,180.5418507048643,183.70136474143635,178.94174608355513,182.7074757,636598
10-04-2019,185.25224050488112,185.97716722577988,182.93006954433835,185.54899422893413,499454
11-04-2019,185.65858727556787,185.39781240412663,184.1750617998545,185.8708852260852,2018521
12-04-2019,188.06700189191093,189.09980142314376,187.30783874450975,186.66543949552454,683037
15-04-2019,181.93762544692436,185.69699195824055,179.87874951885152,183.49986948120494,734933
16-04-2019,184.90067850979497,186.90495535942333,183.15788560394753,185.45367085168215,363933
17-04-2019,183.3155239,187.4741483269948,183.84503925098602,183.93361184356715,1251751
18-04-2019,183.80269312966632,185.69682712507637,181.97958054738453,184.39853383724022,1151720
19-04-2019,183.15081384352675,184.93505406502524,182.1015916226058,183.6031997598424,2395547
22-04-2019,179.23895289230933,182.05547446156393,178.06431368883298,181.55948893857706,2297914
23-04-2019,178.8531138109293,181.38217529985457,178.57772689381082,178.34650268076118,2204300
24-04-2019,180.1205782776101,183.0713498133272,179.9226804,180.69983563797703,577709
25-04-2019,182.0696958128224,184.1614516479218,180.50370677232502,182.41575583710974,405539
26-04-2019,182.0730850822012,184.10030760196835,181.25247214518615,183.01636537494537,1900866
29-04-2019,180.79783989497164,181.6378392153625,178.57265183349617,179.79038840388353,2188803
30-04-2019,179.70908632135743,181.0708932836836,177.49262879176166,178.9653532521535,1952272
01-05-2019,181.2383600030717,183.9334003953321,179.56498915916387,181.57312013499987,1231159
02-05-2019,183.26494974539423,183.93755524460389,180.96524143564784,183.49201477117262,803080
03-05-2019,180.1239695909094,182.6277102265123,180.01024887923774,180.3231326300918,2327096
06-05-2019,182.23161461121873,183.7007150762997,180.22035367311784,181.1472444432289,2185030
07-05-2019,181.09480372944034,184.05729639958565,179.74344039454147,183.18560997413277,2100852
08-05-2019,183.0594364962702,186.80851081922913,181.4791351,184.34782805663826,1190444
09-05-2019,183.16346082091303,185.67207499423233,182.17709876087235,184.17721860902705,162120
10-05-2019,182.48459425334968,185.17487569494605,181.39946744719194,181.22638265016576,774135
13-05-2019,182.6364232109553,183.96958113806014,178.64048202546422,181.94010635149104,772863
14-05-2019,178.74891380313787,179.8638100155277,176.23395470532068,177.7739302146131,694748
15-05-2019,180.54690639150138,181.3878700955032,176.4600487682124,178.13781461624174,2062124
16-05-2019,178.3357284198464,181.2836516847851,178.68306228930825,180.23993212011843,2203902
17-05-2019,178.49389384227376,180.83654734304665,177.73090611015803,179.98092464765773,701616
20-05-2019,177.86289410589237,181.83287546974603,176.97784753513753,179.99517889626821,2371186
21-05-2019,175.4557856,176.9960209094862,174.19967532346297,175.82834276641893,1744469
22-05-2019,175.6824747243747,178.31306937188825,174.03828516438293,175.40257936069625,2095909
23-05-2019,175.30995190277844,176.526929,174.33474812926787,174.5896503874874,984030
24-05-2019,171.9054362938989,175.3616845120736,171.31136567804225,174.72094921195244,341848
27-05-2019,174.28402206625768,175.09449420223535,171.81335554877185,172.32285626693906,2057266
28-05-2019,174.7807072403011,176.4920054621163,172.12857549499273,173.13866282539027,2416598
29-05-2019,176.9164203592423,179.61825711818904,174.63263037506147,177.09022753925683,1926238
30-05-2019,176.6073011291141,179.91057250033484,176.3781502443286,178.06952078230566,212784
31-05-2019,177.4005005395374,179.05746942128195,175.79133530321917,177.64780755267145,1083432
03-06-2019,177.1227807296128,180.0379675432109,177.27059597397474,179.4878173094857,1219850
04-06-2019,173.27425639564666,175.2798275597924,172.22325381268723,173.7014617523486,1852858
05-06-2019,174.40706237284857,176.69496172865507,171.4088599,175.53882450153193,970848
06-06-2019,173.70938005421365,176.2523925287651,173.7171049745511,173.2822629176732,2464372
07-06-2019,178.97274110129143,181.59889139972486,178.8775221,179.86801005890294,866358
10-06-2019,180.48211602229472,179.61778227364772,177.42964304056022,180.2345565774565,393768
11-06-2019,180.1696375,180.32867474692347,178.88513099918055,178.62294302200365,2145127
12-06-2019,180.8942131685395,181.8380796375552,177.1763102932079,180.95225204769625,1891070
13-06-2019,176.1375847572588,177.8901259321561,174.42354343253803,177.06856517340597,1658834
14-06-2019,179.14197914568717,180.17370254060262,177.91050828941758,180.83270604651253,1185108
17-06-2019,181.16362219641007,181.52969797465025,179.85264768117443,181.52988691745315,293435
18-06-2019,181.31176486631531,185.4727441763978,180.99548238313258,181.98625129026976,628365
19-06-2019,179.27527810194348,183.10648666970712,178.45409622643461,179.82762334581093,1112067
20-06-2019,184.07960739432258,184.9514329,183.0456689889809,182.9795095316071,2224242
21-06-2019,181.19006081775157,182.0059412205664,178.79096729363553,179.54365449513529,1188457
24-06-2019,181.67068288494667,183.31257452931246,179.90508724272937,180.86992035397782,1769110
25-06-2019,186.28815993466387,188.75586153452073,184.22500708932793,185.13320902760722,1078665
26-06-2019,184.08448405808267,186.49158158398242,183.2330998563542,184.10698568753105,644209
27-06-2019,181.7775747316355,184.1685485167695,180.9204277886555,184.0922947258736,763398
28-06-2019,182.9109771459285,184.34013566561134,182.67638361144668,182.32901298992516,1684230
01-07-2019,181.4291577852356,183.14390014332722,181.39973517787672,181.28887231856075,1913796
02-07-2019,178.09185672421557,181.44734095616482,176.60290904027528,179.72687100546347,1406847
03-07-2019,180.80387140819155,181.84464176207786,177.08690222970708,178.5252590524277,745976
04-07-2019,177.60718185419782,178.47171874988382,176.77473879404295,176.1019327933983,1001980
05-07-2019,178.94225639305148,178.80864994291895,177.13534688941718,177.2568332749584,1916299
08-07-2019,175.86353030167243,177.12286824056514,175.38142286439117,177.6886332595044,423306
09-07-2019,179.1967492703912,182.43695796902173,178.3402920618167,180.4817216402377,1812656
10-07-2019,177.16157327892682,179.1894132409302,176.83190187153696,177.51299498430194,849793
11-07-2019,176.09757527772157,179.72973613442065,176.65036252546818,177.7741405668075,1668642
12-07-2019,177.97080761188943,180.99537162170031,177.28636140807262,179.04553972056877,1264764
15-07-2019,177.3645262025862,177.92683316582898,174.14015037973132,177.00335685714444,1384599
16-07-2019,177.45954135145635,177.9411220913939,174.91007462411142,177.47491739329328,2066726
17-07-2019,179.6819760724263,180.3446554898684,177.35901027297467,179.92739148964984,912476
18-07-2019,176.25149259394772,178.36375539544457,175.62335002900682,175.62452708095933,710846
19-07-2019,177.9627935433804,179.13207514400648,173.81676391697005,175.3125099547005,278938
22-07-2019,175.93346112424487,179.3250169147617,174.61902669630132,177.0819566268792,1345307
23-07-2019,178.12070446417724,180.60465735758638,176.26617622822434,179.9518236785356,1005656
24-07-2019,175.85481416341946,176.9098786612864,173.74754109010289,176.51349237826304,616441
25-07-2019,174.51136481317712,176.58530932052471,170.83231110620684,174.66126050164448,1831405
26-07-2019,176.18551436825848,177.204756,172.84733559248832,176.18284353665624,634716
29-07-2019,174.52395139851038,176.53399494599134,174.30123480956985,174.29278846665375,1942363
30-07-2019,176.9258475573419,178.75285137832782,173.76096653529933,176.37825847235663,788922
31-07-2019,177.48769025522003,178.50052594801545,174.1386182397548,177.01870269502473,927867
01-08-2019,174.30974472369297,177.09182917628578,172.7909790473826,176.5756388728425,1518465
02-08-2019,175.29827766568732,177.9704628736635,173.79665736467246,177.05708212694807,1826779
05-08-2019,175.91544347956457,178.71584934191236,175.51527807335307,176.7464607068594,1712607
06-08-2019,176.19238404121396,176.89891855396306,173.32993968955896,173.98856641158088,2464067
07-08-2019,177.53194676206047,179.3095104238393,175.68735453676538,179.38493857231558,1852424
08-08-2019,180.3344108130617,180.7826056647336,177.4758146253538,178.25802430238048,1335560
09-08-2019,176.5569080478614,179.87453900615722,175.2085000472028,177.89642781785696,2465583
12-08-2019,179.06004815993822,179.42897615221938,177.19530333665426,179.59802549504383,1910968
13-08-2019,176.17810679504208,177.84849134174888,174.99695148236364,176.0665739664604,1096301
14-08-2019,178.22732227898962,179.5724351970005,175.25387776675709,178.38414887458924,811809
15-08-2019,181.3072694676332,181.90794662189091,178.1432765288377,180.0998623439453,282797
16-08-2019,179.58056620590304,180.70041846718772,176.19960194407057,178.48136467591578,1017838
19-08-2019,181.69409132005913,183.4525113638018,178.9589582117709,180.02593443676437,1207880
20-08-2019,180.0992356,182.5221154028943,179.34476557467264,182.20677248466401,275555
21-08-2019,183.64065560242125,183.86825738405432,181.9435449,184.37303363580153,1721853
22-08-2019,185.77805203877517,187.85176613325973,184.59443783290118,188.18034248631326,618224
23-08-2019,186.1147693806594,189.08462592712735,184.79831034234581,185.39165753122896,1457066
26-08-2019,185.00560659305324,186.9743683795272,183.25347756085233,185.9840722968589,1536311
27-08-2019,182.7890309428786,184.29557946173603,180.9575066771959,183.7931068129195,1555764
28-08-2019,181.50802694611627,183.98905926612878,178.60849036503492,180.70770412077812,935890
29-08-2019,182.78456742627492,183.94841349078763,180.6349726333575,179.9968423386436,1861382
30-08-2019,180.8829443906509,184.59357829623804,179.41543435614483,181.28128425016547,1580024
02-09-2019,183.05704218418165,185.32799038227128,181.2997162721419,183.76729875851697,1072229
03-09-2019,183.87304344540127,185.3156430966778,182.57524190997847,184.58457657093172,762495
04-09-2019,183.11007372672222,186.5986491518659,183.6562610080627,184.87420831269384,348017
05-09-2019,186.0943227744378,188.76946122750022,185.8654972897291,186.38956953764216,1214941
06-09-2019,187.9366181365758,189.1937952000641,184.83222071126363,187.2469632845634,1002224
09-09-2019,193.1679416411535,194.35036384392222,191.3886969576496,190.61350166985198,821064
10-09-2019,194.50159772779327,195.7215904627975,191.5527325230903,192.90643588386726,2408126
11-09-2019,193.0407550611978,193.70656132791834,188.74838016156957,191.94641677934263,2479518
12-09-2019,188.54931790761898,190.36794366126767,188.6608886923239,188.3626614342174,1592987
13-09-2019,189.95563458017196,192.25188386532213,187.97821474789103,191.35832729142058,400319
16-09-2019,190.45004808720267,192.90406534623935,188.4182133639881,189.14748489386383,989949
17-09-2019,191.3217996051942,194.21386215185507,189.23245769930142,191.8272353240676,184012
18-09-2019,192.07203583489434,192.92480157425186,191.16627573979628,192.03245866248534,816775
19-09-2019,191.7446431574524,193.08324644876922,191.27247875309223,192.45934019587855,1744550
20-09-2019,190.75896386913917,191.3069439069452,189.57646543763073,189.2999736311955,657730
23-09-2019,187.67470780985732,189.76287729890032,186.77169765982921,185.99866592370188,1882679
24-09-2019,185.53927112199574,189.09936094444538,185.59078085754993,187.78359090194394,2279313
25-09-2019,188.1829147210053,189.30147362422665,186.10714674597753,187.57658523475152,604529
26-09-2019,188.85629802533992,190.46051442908995,185.9916561671016,189.65491370505177,2494218
27-09-2019,186.41526595548058,188.8061627093144,183.6690909253085,187.702456,1463122
30-09-2019,185.68108856972583,188.8827708529044,184.33793121630256,185.6850607649855,1261766
01-10-2019,188.0482159272033,189.17699476417607,186.5453220919187,186.61691397399653,689203
02-10-2019,184.1292841625074,187.5295561041911,184.3307182623043,186.04226624094818,1461629
03-10-2019,185.42563265656472,187.63203845722592,184.58661990162906,187.25748299373709,1050542
04-10-2019,186.81819247243413,187.22142565512428,184.85266216083318,187.22499757139946,184112
07-10-2019,183.8832926943322,185.60416891331352,181.9040997818917,183.70024049136273,1285166
08-10-2019,183.69067594939514,186.6294019069878,182.56830411466336,185.29251949944273,1840336
09-10-2019,186.11361706262818,188.21206499425105,184.13654276667125,184.43599526389875,444768
10-10-2019,187.8970330234178,189.7855885758977,186.3103872941085,189.12717474356162,211264
11-10-2019,190.69119512338852,192.2052681376273,187.23107530025416,191.19552399712734,1050198
14-10-2019,187.75220111767467,187.94730464649163,184.5738934,186.0383124327427,2117775
15-10-2019,185.50179924538367,186.82536916532445,183.9019859000731,184.56974485368428,793790
16-10-2019,186.16607903962472,186.72487506326001,183.41707490400913,185.00201100621257,593148
17-10-2019,186.12866429251926,188.34581507682074,184.34708037301044,186.54427071221124,1368284
18-10-2019,187.54321234178494,190.57536757591132,186.9423569330537,189.20708065637442,1958570
21-10-2019,195.72197468818948,198.94420114781164,194.5786138974556,195.59962309093402,1338878
22-10-2019,197.40435515184373,197.8544025397926,195.34237190726967,195.87164819226481,2098058
23-10-2019,199.41871213683166,200.8813244,196.52478653985156,198.90426514552246,644523
24-10-2019,200.65014567605076,203.78576951992008,198.59479351531638,202.7297421,2473016
25-10-2019,201.1077676741529,203.5984637,201.8319546943248,202.97742538656138,1748515
28-10-2019,201.9465537772055,203.84554848475878,200.47600925332452,201.70631895072154,772207
29-10-2019,202.83265251817633,205.8084527925638,201.59234657811518,202.47539009298143,861232
30-10-2019,202.63394902554606,203.9700877490649,200.1722929420356,203.38865451526556,792064
31-10-2019,200.0283257057459,202.4265487,200.47182924009223,202.41903393772384,1015630
01-11-2019,200.74024324819362,201.87422123599057,197.83871788635585,199.8301917,1343387
04-11-2019,201.97393080556705,203.10898755426237,198.45715613555677,199.35971418021242,280697
05-11-2019,204.30205302773038,207.16439151172594,202.68405428926638,203.94870189852858,2135500
06-11-2019,201.45924331346419,202.0573688750697,198.89738414283872,200.4054293,1459989
07-11-2019,201.69108119741284,205.31929212203167,200.5459255877971,203.1591209728047,318678
08-11-2019,200.06842921636618,200.2796618669327,198.09335697645784,200.9776737431986,581856
11-11-2019,198.89911478979195,201.11185420483136,196.7211528604647,198.7377500320212,1766999
12-11-2019,200.6475175145765,201.9316223423511,200.02450742663865,201.9542573893066,1235643
13-11-2019,201.11811204455014,203.94916468042737,198.86986743644167,200.89164083970834,1125924
14-11-2019,200.08821539967732,200.3183433025255,197.9503582849221,199.52424206157377,953789
15-11-2019,196.55676691268357,198.78521304659557,195.23301002947497,198.16350221760987,320923
18-11-2019,197.39477303873576,199.69929962945085,197.7530841017348,197.84897062132976,450406
19-11-2019,198.45134089428274,198.63035677891096,196.5724679898099,196.94999441711286,667961
20-11-2019,198.03061466651312,200.4908903239199,196.8860522,198.21116988896347,1185598
21-11-2019,199.06238246554256,200.88124294322515,197.38542676110933,196.6024969237101,313944
22-11-2019,196.87804207418492,198.00798023021252,194.29035735931157,196.17182696723427,1680523
25-11-2019,201.80557785247515,202.4966211599824,198.5440919599501,200.97949298143962,711700
26-11-2019,201.9319527172975,204.4481099727389,200.3555992524489,203.63160610636598,1508454
27-11-2019,198.84222724778164,200.80813690507952,197.18924045127838,198.01624814178416,1220804
28-11-2019,199.70468048412528,200.44816691892268,197.75667023967898,199.41372635479868,2367779
29-11-2019,197.35835204508552,198.62079739936348,196.5941607378257,196.93818500911877,2253627
02-12-2019,197.88920527519852,200.37840442563294,197.93247938109832,199.7360219913705,1868664
03-12-2019,196.56820119173656,199.5008537,194.53466950918812,197.5480527515063,391382
04-12-2019,196.1282691944044,197.54038112272286,195.92849335945797,198.19212178821937,965977
05-12-2019,197.2828811044603,200.0912833653227,196.65663170363007,197.77513767872344,1166254
06-12-2019,199.19306675806646,201.16255293611673,199.0104567,200.08673366947778,1952348
09-12-2019,197.53862895616135,199.85872092409448,196.31732433403135,197.76328363775826,1915692
10-12-2019,196.96820001261136,197.4367017237777,194.90616369726936,196.45637394962128,580037
11-12-2019,195.53383374362355,197.72484016926896,193.73495279415883,194.6872706329604,1876681
12-12-2019,194.79393837621305,196.15010826146585,193.33429525133502,193.22835425748755,267408
13-12-2019,196.72330929414684,200.08439833207584,197.33425411924995,196.52859916911166,786431
16-12-2019,197.55191265040915,199.45068192544207,197.31096576641616,199.9091507319703,2140933
17-12-2019,195.28226841163755,198.21673949913492,195.18127160324875,195.47620476728065,949288
18-12-2019,198.15673641879516,200.00621539457293,197.0536191165996,197.23702417251943,1386541
19-12-2019,201.48880035479434,204.24846655473982,199.44715931191575,203.05492251997757,2186721
20-12-2019,203.7616000502794,206.42046600629283,202.37099562498736,203.87179517906387,1790913
23-12-2019,201.07394541641264,203.56417675095955,199.48081079996342,201.39114098512917,2043190
24-12-2019,201.34013713419228,202.91701126136306,198.86510100335283,199.39207195805352,2118881
25-12-2019,201.47994746827297,204.11291286085492,201.36600022695902,204.3175982249203,1933367
26-12-2019,201.9711585900067,204.0856457,199.67075961970164,202.57776632934855,1893685
27-12-2019,202.91729057871135,204.15630019124794,200.1695865,203.5020298544843,467798
30-12-2019,204.85589643351787,204.65257479028378,201.70456385199338,203.68025033816397,1401222
31-12-2019,203.40432696647272,202.75244547240175,201.17683338002817,202.8931517904133,640783
01-01-2020,200.54743098401607,203.32261323390836,200.2367355569766,200.91864590333753,991813
02-01-2020,194.4658338735697,197.9667251998087,193.97458751944478,194.03033976480538,1257177
03-01-2020,194.61422135652944,195.72490981121376,190.77939005868802,192.01562627209555,936796
06-01-2020,192.8261268581362,195.42210858325618,190.8720238685292,193.21037638378883,1364216
07-01-2020,190.64877672444584,192.2481774487495,188.6237446416055,190.32118952338928,614710
08-01-2020,194.20890902667816,195.32032491039743,192.9313408100614,193.77387346223426,1468156
09-01-2020,191.39674447307436,191.72817597635316,188.84544993627892,189.3819340808391,2142834
10-01-2020,191.2746769,191.29993757021677,189.1864459219929,189.74751554516575,1261871
13-01-2020,191.73178509300067,191.82598525620037,188.89792040185128,190.89514132436824,1604430
14-01-2020,193.78395580169072,193.84498449309694,192.26637850686208,192.9515645248002,871075
15-01-2020,189.6134227441545,191.30328899831707,188.0215749989781,190.9484167354757,2316561
16-01-2020,193.71734382773198,194.5736498560083,191.56245633625858,191.77714351403947,1150610
17-01-2020,191.24621548651038,194.93771052848606,191.11890430991804,193.53797875633327,671998
20-01-2020,189.8287779994157,193.63140421927457,187.89634849674528,190.90082916215258,1477877
21-01-2020,192.7518995417099,194.39252571767764,190.54895143082132,190.69203168760848,2434319
22-01-2020,191.22643632378376,194.06427477930367,190.18834912056874,191.1680232080272,2049955
23-01-2020,189.91938120501334,192.31054815938327,189.20924887323304,191.1415194198567,1678914
24-01-2020,189.81140807554888,192.98747560789874,190.3517220935138,191.88685097576547,2055888
27-01-2020,191.20374027534538,192.59053404760522,187.6445097184726,189.87328834849208,154507
28-01-2020,190.35361447048038,191.1492801702156,189.68082492712063,189.62834098028992,2088142
29-01-2020,192.20238065111167,193.20246326618994,189.99206348950682,192.7787359,1242564
30-01-2020,194.0669338,197.44924038832897,192.94803893689254,195.35753954949243,822225
31-01-2020,193.1482249396199,193.83368605641883,190.30303753504975,192.21836013843546,1590334
03-02-2020,197.42018706078505,198.56985110396673,194.41859135262908,196.60387101173666,2274365
04-02-2020,192.17378890157866,194.70541822900924,191.60281386804698,191.84876423066294,547693
05-02-2020,192.16447253581342,193.39361526961667,191.90747769513644,192.8128325269771,2122613
06-02-2020,192.73812988204233,195.01464765388243,191.30044989386445,193.18528658138038,1854801
07-02-2020,195.60072585519052,195.50732100707663,192.33190128685285,195.65797831524486,1367745
10-02-2020,193.36245147675584,193.49113551691076,190.33534948756247,192.86619429136627,1494091
11-02-2020,193.8130308870126,193.06987865459445,189.9559283376143,192.46705606343488,2482284
12-02-2020,190.9335540064358,194.10263998473783,188.9150819560787,191.7209527377804,554470
13-02-2020,191.19034060065061,191.52734488659198,188.6319312117111,191.5949358710162,285090
14-02-2020,192.84144798735625,193.83906897129907,190.70980106610986,192.9463263552813,941624
17-02-2020,193.33286998323175,194.00471696160406,190.2790075211537,192.61129323702565,1044586
18-02-2020,192.76900076291122,194.22378194989915,189.74384855453766,192.0281816350292,874276
19-02-2020,192.85194959629627,194.31952548514175,192.21267809696872,193.4299900843196,1751207
20-02-2020,192.6780346004998,195.36002466157788,191.14844758082685,193.76298377583427,1005738
21-02-2020,195.92673344514063,198.09343249361993,192.70520717547757,194.4885541857615,1204405
24-02-2020,197.3587939526873,199.2756984682352,195.00509016090524,196.56267334162035,1757245
25-02-2020,195.23805624978797,195.97812807402724,194.32362521113706,194.25033029047927,2459305
26-02-2020,193.0129661284178,196.39912072350688,192.42294722422528,195.13703889857257,2159386
27-02-2020,195.40046748427218,197.03256687610886,192.8782555106076,194.89332009975317,634427
28-02-2020,196.04440939983843,198.31526237034444,193.85340511876547,197.96463223373115,1944834
02-03-2020,196.3484365867028,197.3997369332426,195.55735514595875,196.66520287248687,674436
03-03-2020,197.2363474963543,197.5021955532131,196.13325773875712,197.1953249048488,747202
04-03-2020,200.09166578846967,201.67586982783158,196.66264542756505,199.48484289386514,1703687
05-03-2020,197.36955285542953,199.91403166361374,196.6993664352783,197.0610206336256,2171913
06-03-2020,198.98304962700644,200.85920030160352,197.41267113439667,198.8945372020894,2190987
09-03-2020,198.17017295317268,201.1864588118288,195.9425237100709,197.66012657703067,1259229
10-03-2020,197.52322067532896,200.8411080812211,197.76091401395777,198.79618796629347,342593
11-03-2020,201.47504119770525,201.52214995689113,198.50408451908748,200.46550212331906,1491795
12-03-2020,203.50347031900478,204.3012751093879,201.5904486792566,203.1096671504066,2146777
13-03-2020,203.51342806474878,204.74111671338926,202.4640591865288,203.06414295069317,2239884
16-03-2020,207.2675259,208.89212683707632,204.0041527590201,205.50738729729173,1122048
17-03-2020,207.74668267336247,208.6980846959371,204.97201622338014,206.27469349816053,159795
18-03-2020,208.95797537944986,210.81113930056782,204.92664686310178,209.19935889751432,1787419
19-03-2020,206.34750940028994,207.9714642755633,205.40142102230575,207.9303346797095,1661546
20-03-2020,209.3162775841892,208.59003874252727,206.64449655805925,207.70417281402788,777395
23-03-2020,207.31714515220216,208.89258351764676,206.6368375161519,207.7389323401767,2127752
24-03-2020,207.3988297444207,209.03537197023897,206.5048064251838,206.6337467944305,1646030
25-03-2020,207.75871579360637,210.18886880945303,207.64008862737415,210.52514950090136,161009
26-03-2020,207.39350140762073,210.20061689660866,206.76319625099617,207.93420235939084,328168
27-03-2020,210.4467958435998,212.7436204963008,210.1958194981101,210.9759672020673,1873480
30-03-2020,208.8533396964599,210.78759454899918,207.94712393432954,209.86514541632334,2141367
31-03-2020,206.63017087340398,209.57783866414704,204.87249862750514,206.00779010630913,1525330
01-04-2020,210.4220437255773,211.1199143612286,207.35374104329824,210.8930748,480328
02-04-2020,212.20535609421586,213.52066653541613,208.8069760049553,210.10324510667826,364709
03-04-2020,211.73452872951685,212.9905451710434,211.8062205724403,212.7712207312981,1009375
